timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,anomaly
2013-10-10 03:25:00,,,,,,,,,,,,,,,892913.2,,,0
2013-10-10 03:30:00,,,,,,,,,,,,,,,1422962.0,,,0
2013-10-10 03:35:00,,,,,,,,,,,,,,,1272848.0,,,0
2013-10-10 03:40:00,,,,,,,,,,,,,,,1383750.2,,,0
2013-10-10 03:45:00,,,,,,,,,,,,,,,973746.4,,,0
2013-10-10 03:50:00,,,,,,,,,,,,,,,1240975.6,,,0
2013-10-10 03:55:00,,,,,,,,,,,,,,,1022294.6,,,0
2013-10-10 04:00:00,,,,,,,,,,,,,,,1794335.0,,,0
2013-10-10 04:05:00,,,,,,,,,,,,,,,1261058.8,,,0
2013-10-10 04:10:00,,,,,,,,,,,,,,,1260534.4,,,0
2013-10-10 04:15:00,,,,,,,,,,,,,,,1064257.4,,,0
2013-10-10 04:20:00,,,,,,,,,,,,,,,1027933.8,,,0
2013-10-10 04:25:00,,,,,,,,,,,,,,,959238.6,,,0
2013-10-10 04:30:00,,,,,,,,,,,,,,,955490.2,,,0
2013-10-10 04:35:00,,,,,,,,,,,,,,,1219726.6,,,0
2013-10-10 04:40:00,,,,,,,,,,,,,,,944099.2,,,0
2013-10-10 04:45:00,,,,,,,,,,,,,,,789781.0,,,0
2013-10-10 04:50:00,,,,,,,,,,,,,,,1506217.2,,,0
2013-10-10 04:55:00,,,,,,,,,,,,,,,1009633.4,,,0
2013-10-10 05:00:00,,,,,,,,,,,,,,,1910032.4,,,0
2013-10-10 05:05:00,,,,,,,,,,,,,,,1004299.4,,,0
2013-10-10 05:10:00,,,,,,,,,,,,,,,800122.2,,,0
2013-10-10 05:15:00,,,,,,,,,,,,,,,1414346.8,,,0
2013-10-10 05:20:00,,,,,,,,,,,,,,,1114365.6,,,0
2013-10-10 05:25:00,,,,,,,,,,,,,,,1222933.0,,,0
2013-10-10 05:30:00,,,,,,,,,,,,,,,1177306.6,,,0
2013-10-10 05:35:00,,,,,,,,,,,,,,,936231.0,,,0
2013-10-10 05:40:00,,,,,,,,,,,,,,,1086114.8,,,0
2013-10-10 05:45:00,,,,,,,,,,,,,,,865114.8,,,0
2013-10-10 05:50:00,,,,,,,,,,,,,,,1058657.6,,,0
2013-10-10 05:55:00,,,,,,,,,,,,,,,1002185.8,,,0
2013-10-10 06:00:00,,,,,,,,,,,,,,,1487688.6,,,0
2013-10-10 06:05:00,,,,,,,,,,,,,,,1031687.8,,,0
2013-10-10 06:10:00,,,,,,,,,,,,,,,821456.4,,,0
2013-10-10 06:15:00,,,,,,,,,,,,,,,898685.4,,,0
2013-10-10 06:20:00,,,,,,,,,,,,,,,920632.8,,,0
2013-10-10 06:25:00,,,,,,,,,,,,,,,1260650.8,,,0
2013-10-10 06:30:00,,,,,,,,,,,,,,,1028933.8,,,0
2013-10-10 06:35:00,,,,,,,,,,,,,,,792172.0,,,0
2013-10-10 06:40:00,,,,,,,,,,,,,,,936512.8,,,0
2013-10-10 06:45:00,,,,,,,,,,,,,,,1188596.2,,,0
2013-10-10 06:50:00,,,,,,,,,,,,,,,1166070.0,,,0
2013-10-10 06:55:00,,,,,,,,,,,,,,,924183.8,,,0
2013-10-10 07:00:00,,,,,,,,,,,,,,,1702998.0,,,0
2013-10-10 07:05:00,,,,,,,,,,,,,,,2861705.2,,,0
2013-10-10 07:10:00,,,,,,,,,,,,,,,1146903.4,,,0
2013-10-10 07:15:00,,,,,,,,,,,,,,,1051866.2,,,0
2013-10-10 07:20:00,,,,,,,,,,,,,,,1196833.4,,,0
2013-10-10 07:25:00,,,,,,,,,,,,,,,1439759.4,,,0
2013-10-10 07:30:00,,,,,,,,,,,,,,,1084365.8,,,0
2013-10-10 07:35:00,,,,,,,,,,,,,,,1227197.8,,,0
2013-10-10 07:40:00,,,,,,,,,,,,,,,951286.8,,,0
2013-10-10 07:45:00,,,,,,,,,,,,,,,909773.0,,,0
2013-10-10 07:50:00,,,,,,,,,,,,,,,1673980.6,,,0
2013-10-10 07:55:00,,,,,,,,,,,,,,,1239774.4,,,0
2013-10-10 08:00:00,,,,,,,,,,,,,,,1623926.4,,,0
2013-10-10 08:05:00,,,,,,,,,,,,,,,1899871.8,,,0
2013-10-10 08:10:00,,,,,,,,,,,,,,,1061869.4,,,0
2013-10-10 08:15:00,,,,,,,,,,,,,,,1169978.4,,,0
2013-10-10 08:20:00,,,,,,,,,,,,,,,1309258.8,,,0
2013-10-10 08:25:00,,,,,,,,,,,,,,,1400611.4,,,0
2013-10-10 08:30:00,,,,,,,,,,,,,,,1478794.0,,,0
2013-10-10 08:35:00,,,,,,,,,,,,,,,1154915.6,,,0
2013-10-10 08:40:00,,,,,,,,,,,,,,,1119468.6,,,0
2013-10-10 08:45:00,,,,,,,,,,,,,,,1315528.4,,,0
2013-10-10 08:50:00,,,,,,,,,,,,,,,1316311.2,,,0
2013-10-10 08:55:00,,,,,,,,,,,,,,,1252876.6,,,0
2013-10-10 09:00:00,,,,,,,,,,,,,,,1611319.6,,,0
2013-10-10 09:05:00,,,,,,,,,,,,,,,1874347.2,,,0
2013-10-10 09:10:00,,,,,,,,,,,,,,,7734377.8,,,0
2013-10-10 09:15:00,,,,,,,,,,,,,,,21326575.6,,,0
2013-10-10 09:20:00,,,,,,,,,,,,,,,34239448.6,,,0
2013-10-10 09:25:00,,,,,,,,,,,,,,,39717876.0,,,0
2013-10-10 09:30:00,,,,,,,,,,,,,,,41614284.6,,,0
2013-10-10 09:35:00,,,,,,,,,,,,,,,46141497.6,,,0
2013-10-10 09:40:00,,,,,,,,,,,,,,,36632762.0,,,0
2013-10-10 09:45:00,,,,,,,,,,,,,,,22884266.2,,,0
2013-10-10 09:50:00,,,,,,,,,,,,,,,18195488.2,,,0
2013-10-10 09:55:00,,,,,,,,,,,,,,,14726156.8,,,0
2013-10-10 10:00:00,,,,,,,,,,,,,,,13021075.2,,,0
2013-10-10 10:05:00,,,,,,,,,,,,,,,12199362.0,,,0
2013-10-10 10:10:00,,,,,,,,,,,,,,,10825948.6,,,0
2013-10-10 10:15:00,,,,,,,,,,,,,,,9548127.6,,,0
2013-10-10 10:20:00,,,,,,,,,,,,,,,8109072.2,,,0
2013-10-10 10:25:00,,,,,,,,,,,,,,,8925800.4,,,0
2013-10-10 10:30:00,,,,,,,,,,,,,,,7765588.0,,,0
2013-10-10 10:35:00,,,,,,,,,,,,,,,6306836.6,,,1
2013-10-10 10:40:00,,,,,,,,,,,,,,,6912175.4,,,1
2013-10-10 10:45:00,,,,,,,,,,,,,,,8497172.4,,,1
2013-10-10 10:50:00,,,,,,,,,,,,,,,9570483.4,,,1
2013-10-10 10:55:00,,,,,,,,,,,,,,,10766459.6,,,1
2013-10-10 11:00:00,,,,,,,,,,,,,,,11728221.2,,,1
2013-10-10 11:05:00,,,,,,,,,,,,,,,12230082.2,,,1
2013-10-10 11:10:00,,,,,,,,,,,,,,,12685043.6,,,1
2013-10-10 11:15:00,,,,,,,,,,,,,,,13446408.0,,,1
2013-10-10 11:20:00,,,,,,,,,,,,,,,13995080.6,,,1
2013-10-10 11:25:00,,,,,,,,,,,,,,,14218029.8,,,1
2013-10-10 11:30:00,,,,,,,,,,,,,,,13467919.2,,,1
2013-10-10 11:35:00,,,,,,,,,,,,,,,13460836.0,,,1
2013-10-10 11:40:00,,,,,,,,,,,,,,,13809836.0,,,1
2013-10-10 11:45:00,,,,,,,,,,,,,,,14009019.0,,,1
2013-10-10 11:50:00,,,,,,,,,,,,,,,13084023.6,,,1
2013-10-10 11:55:00,,,,,,,,,,,,,,,12709564.2,,,1
2013-10-10 12:00:00,,,,,,,,,,,,,,,12814870.4,,,1
2013-10-10 12:05:00,,,,,,,,,,,,,,,11877359.0,,,1
2013-10-10 12:10:00,,,,,,,,,,,,,,,11696078.2,,,1
2013-10-10 12:15:00,,,,,,,,,,,,,,,11996982.8,,,1
2013-10-10 12:20:00,,,,,,,,,,,,,,,11997259.8,,,1
2013-10-10 12:25:00,,,,,,,,,,,,,,,11376455.0,,,1
2013-10-10 12:30:00,,,,,,,,,,,,,,,11210009.4,,,1
2013-10-10 12:35:00,,,,,,,,,,,,,,,9479133.6,,,1
2013-10-10 12:40:00,,,,,,,,,,,,,,,8772188.6,,,1
2013-10-10 12:45:00,,,,,,,,,,,,,,,7232056.8,,,1
2013-10-10 12:50:00,,,,,,,,,,,,,,,5023842.2,,,1
2013-10-10 12:55:00,,,,,,,,,,,,,,,4625737.4,,,1
2013-10-10 13:00:00,,,,,,,,,,,,,,,4001864.8,,,1
2013-10-10 13:05:00,,,,,,,,,,,,,,,3590778.4,,,1
2013-10-10 13:10:00,,,,,,,,,,,,,,,3459420.2,,,1
2013-10-10 13:15:00,,,,,,,,,,,,,,,4111032.6,,,1
2013-10-10 13:20:00,,,,,,,,,,,,,,,4421097.4,,,1
2013-10-10 13:25:00,,,,,,,,,,,,,,,4455026.0,,,1
2013-10-10 13:30:00,,,,,,,,,,,,,,,7491621.6,,,1
2013-10-10 13:35:00,,,,,,,,,,,,,,,6655292.6,,,1
2013-10-10 13:40:00,,,,,,,,,,,,,,,5443550.2,,,1
2013-10-10 13:45:00,,,,,,,,,,,,,,,6155358.2,,,1
2013-10-10 13:50:00,,,,,,,,,,,,,,,6492683.4,,,1
2013-10-10 13:55:00,,,,,,,,,,,,,,,6950044.0,,,1
2013-10-10 14:00:00,,,,,,,,,,,,,,,6841478.0,,,1
2013-10-10 14:05:00,,,,,,,,,,,,,,,6484278.0,,,1
2013-10-10 14:10:00,,,,,,,,,,,,,,,6224288.0,,,1
2013-10-10 14:15:00,,,,,,,,,,,,,,,6695084.8,,,1
2013-10-10 14:20:00,,,,,,,,,,,,,,,6520807.0,,,1
2013-10-10 14:25:00,,,,,,,,,,,,,,,4169085.8,,,1
2013-10-10 14:30:00,,,,,,,,,,,,,,,3935875.6,,,1
2013-10-10 14:35:00,,,,,,,,,,,,,,,3871600.0,,,1
2013-10-10 14:40:00,,,,,,,,,,,,,,,4002291.2,,,1
2013-10-10 14:45:00,,,,,,,,,,,,,,,3947186.2,,,1
2013-10-10 14:50:00,,,,,,,,,,,,,,,4353851.6,,,1
2013-10-10 14:55:00,,,,,,,,,,,,,,,4353784.6,,,1
2013-10-10 15:00:00,,,,,,,,,,,,,,,5099945.0,,,1
2013-10-10 15:05:00,,,,,,,,,,,,,,,5771032.8,,,1
2013-10-10 15:10:00,,,,,,,,,,,,,,,6843186.0,,,1
2013-10-10 15:15:00,,,,,,,,,,,,,,,5279036.4,,,1
2013-10-10 15:20:00,,,,,,,,,,,,,,,6496034.2,,,1
2013-10-10 15:25:00,,,,,,,,,,,,,,,4476881.4,,,1
2013-10-10 15:30:00,,,,,,,,,,,,,,,7500000.4,,,1
2013-10-10 15:35:00,,,,,,,,,,,,,,,4549360.8,,,1
2013-10-10 15:40:00,,,,,,,,,,,,,,,4837703.4,,,1
2013-10-10 15:45:00,,,,,,,,,,,,,,,5145406.0,,,1
2013-10-10 15:50:00,,,,,,,,,,,,,,,5235980.4,,,0
2013-10-10 15:55:00,,,,,,,,,,,,,,,4608298.0,,,0
2013-10-10 16:00:00,,,,,,,,,,,,,,,4648481.0,,,0
2013-10-10 16:05:00,,,,,,,,,,,,,,,5222922.0,,,0
2013-10-10 16:10:00,,,,,,,,,,,,,,,5018915.4,,,0
2013-10-10 16:15:00,,,,,,,,,,,,,,,6171433.4,,,0
2013-10-10 16:20:00,,,,,,,,,,,,,,,5202479.8,,,0
2013-10-10 16:25:00,,,,,,,,,,,,,,,3324062.0,,,0
2013-10-10 16:30:00,,,,,,,,,,,,,,,5081782.8,,,0
2013-10-10 16:35:00,,,,,,,,,,,,,,,4249074.6,,,0
2013-10-10 16:40:00,,,,,,,,,,,,,,,4199818.6,,,0
2013-10-10 16:45:00,,,,,,,,,,,,,,,5219494.2,,,0
2013-10-10 16:50:00,,,,,,,,,,,,,,,4694730.2,,,0
2013-10-10 16:55:00,,,,,,,,,,,,,,,6152926.2,,,0
2013-10-10 17:00:00,,,,,,,,,,,,,,,5550911.8,,,0
2013-10-10 17:05:00,,,,,,,,,,,,,,,4896396.0,,,0
2013-10-10 17:10:00,,,,,,,,,,,,,,,5670213.8,,,0
2013-10-10 17:15:00,,,,,,,,,,,,,,,4850725.4,,,0
2013-10-10 17:20:00,,,,,,,,,,,,,,,4571890.4,,,0
2013-10-10 17:25:00,,,,,,,,,,,,,,,4536476.8,,,0
2013-10-10 17:30:00,,,,,,,,,,,,,,,4437847.2,,,0
2013-10-10 17:35:00,,,,,,,,,,,,,,,5375253.2,,,0
2013-10-10 17:40:00,,,,,,,,,,,,,,,4312917.2,,,0
2013-10-10 17:45:00,,,,,,,,,,,,,,,3983407.8,,,0
2013-10-10 17:50:00,,,,,,,,,,,,,,,4300847.6,,,0
2013-10-10 17:55:00,,,,,,,,,,,,,,,4406236.0,,,0
2013-10-10 18:00:00,,,,,,,,,,,,,,,4374796.8,,,0
2013-10-10 18:05:00,,,,,,,,,,,,,,,3936344.4,,,1
2013-10-10 18:10:00,,,,,,,,,,,,,,,3846504.4,,,1
2013-10-10 18:15:00,,,,,,,,,,,,,,,3692155.2,,,1
2013-10-10 18:20:00,,,,,,,,,,,,,,,3217057.0,,,1
2013-10-10 18:25:00,,,,,,,,,,,,,,,3820828.8,,,1
2013-10-10 18:30:00,,,,,,,,,,,,,,,4718348.6,,,1
2013-10-10 18:35:00,,,,,,,,,,,,,,,3415757.8,,,1
2013-10-10 18:40:00,,,,,,,,,,,,,,,4203280.8,,,1
2013-10-10 18:45:00,,,,,,,,,,,,,,,3655304.0,,,1
2013-10-10 18:50:00,,,,,,,,,,,,,,,3335873.0,,,1
2013-10-10 18:55:00,,,,,,,,,,,,,,,3137363.0,,,1
2013-10-10 19:00:00,,,,,,,,,,,,,,,3636906.4,,,1
2013-10-10 19:05:00,,,,,,,,,,,,,,,3469994.6,,,1
2013-10-10 19:10:00,,,,,,,,,,,,,,,3291118.6,,,1
2013-10-10 19:15:00,,,,,,,,,,,,,,,3582063.0,,,1
2013-10-10 19:20:00,,,,,,,,,,,,,,,3177593.0,,,1
2013-10-10 19:25:00,,,,,,,,,,,,,,,3183260.8,,,1
2013-10-10 19:30:00,,,,,,,,,,,,,,,2701991.8,,,1
2013-10-10 19:35:00,,,,,,,,,,,,,,,2756069.0,,,1
2013-10-10 19:40:00,,,,,,,,,,,,,,,3424595.0,,,1
2013-10-10 19:45:00,,,,,,,,,,,,,,,2716830.0,,,1
2013-10-10 19:50:00,,,,,,,,,,,,,,,2595576.6,,,1
2013-10-10 19:55:00,,,,,,,,,,,,,,,3246679.0,,,1
2013-10-10 20:00:00,,,,,,,,,,,,,,,2800273.6,,,1
2013-10-10 20:05:00,,,,,,,,,,,,,,,2484272.0,,,1
2013-10-10 20:10:00,,,,,,,,,,,,,,,2227412.4,,,1
2013-10-10 20:15:00,,,,,,,,,,,,,,,2684762.6,,,1
2013-10-10 20:20:00,,,,,,,,,,,,,,,3560943.0,,,1
2013-10-10 20:25:00,,,,,,,,,,,,,,,3986034.8,,,1
2013-10-10 20:30:00,,,,,,,,,,,,,,,4382304.2,,,1
2013-10-10 20:35:00,,,,,,,,,,,,,,,6511585.2,,,1
2013-10-10 20:40:00,,,,,,,,,,,,,,,13757010.4,,,1
2013-10-10 20:45:00,,,,,,,,,,,,,,,9203809.4,,,1
2013-10-10 20:50:00,,,,,,,,,,,,,,,5384941.6,,,1
2013-10-10 20:55:00,,,,,,,,,,,,,,,3715801.6,,,1
2013-10-10 21:00:00,,,,,,,,,,,,,,,3076906.8,,,1
2013-10-10 21:05:00,,,,,,,,,,,,,,,2981824.0,,,1
2013-10-10 21:10:00,,,,,,,,,,,,,,,2508304.8,,,1
2013-10-10 21:15:00,,,,,,,,,,,,,,,2873027.0,,,1
2013-10-10 21:20:00,,,,,,,,,,,,,,,2736929.8,,,1
2013-10-10 21:25:00,,,,,,,,,,,,,,,2852624.6,,,1
2013-10-10 21:30:00,,,,,,,,,,,,,,,2597563.6,,,1
2013-10-10 21:35:00,,,,,,,,,,,,,,,2299805.4,,,1
2013-10-10 21:40:00,,,,,,,,,,,,,,,2124006.6,,,1
2013-10-10 21:45:00,,,,,,,,,,,,,,,1843232.8,,,1
2013-10-10 21:50:00,,,,,,,,,,,,,,,2516452.4,,,1
2013-10-10 21:55:00,,,,,,,,,,,,,,,2635773.2,,,1
2013-10-10 22:00:00,,,,,,,,,,,,,,,2934168.6,,,1
2013-10-10 22:05:00,,,,,,,,,,,,,,,3165361.2,,,1
2013-10-10 22:10:00,,,,,,,,,,,,,,,2596034.8,,,1
2013-10-10 22:15:00,,,,,,,,,,,,,,,2365396.2,,,1
2013-10-10 22:20:00,,,,,,,,,,,,,,,2410592.4,,,1
2013-10-10 22:25:00,,,,,,,,,,,,,,,2411177.2,,,1
2013-10-10 22:30:00,,,,,,,,,,,,,,,2817637.0,,,1
2013-10-10 22:35:00,,,,,,,,,,,,,,,2420126.0,,,1
2013-10-10 22:40:00,,,,,,,,,,,,,,,2087740.6,,,1
2013-10-10 22:45:00,,,,,,,,,,,,,,,1964231.0,,,1
2013-10-10 22:50:00,,,,,,,,,,,,,,,2010772.4,,,1
2013-10-10 22:55:00,,,,,,,,,,,,,,,1781298.8,,,1
2013-10-10 23:00:00,,,,,,,,,,,,,,,2799522.0,,,1
2013-10-10 23:05:00,,,,,,,,,,,,,,,2338843.0,,,1
2013-10-10 23:10:00,,,,,,,,,,,,,,,1943066.8,,,1
2013-10-10 23:15:00,,,,,,,,,,,,,,,2518236.8,,,1
2013-10-10 23:20:00,,,,,,,,,,,,,,,3359710.8,,,0
2013-10-10 23:25:00,,,,,,,,,,,,,,,2119819.4,,,0
2013-10-10 23:30:00,,,,,,,,,,,,,,,2216677.4,,,0
2013-10-10 23:35:00,,,,,,,,,,,,,,,1922451.0,,,0
2013-10-10 23:40:00,,,,,,,,,,,,,,,2131340.4,,,0
